id,cities_id,name,created_at,updated_at
548,16,Buenavista,12/03/2022,12/03/2022
549,16,Dammao,12/03/2022,12/03/2022
550,16,District I (Poblacion),12/03/2022,12/03/2022
551,16,District II (Poblacion),12/03/2022,12/03/2022
552,16,District III (Poblacion),12/03/2022,12/03/2022
553,16,Furao,12/03/2022,12/03/2022
554,16,Guibang,12/03/2022,12/03/2022
555,16,Lenzon,12/03/2022,12/03/2022
556,16,Linglingay,12/03/2022,12/03/2022
557,16,Mabini,12/03/2022,12/03/2022
558,16,Pintor,12/03/2022,12/03/2022
559,16,Rizal,12/03/2022,12/03/2022
560,16,Songsong,12/03/2022,12/03/2022
561,16,Union,12/03/2022,12/03/2022
562,16,Upi,12/03/2022,12/03/2022
563,17,Abulan,12/03/2022,12/03/2022
564,17,Addalam,12/03/2022,12/03/2022
565,17,Arubub,12/03/2022,12/03/2022
566,17,Bannawag,12/03/2022,12/03/2022
567,17,Bantay,12/03/2022,12/03/2022
568,17,Barangay I (Poblacion - Centro),12/03/2022,12/03/2022
569,17,Barangay II (Poblacion - Centro),12/03/2022,12/03/2022
570,17,Barangcuag,12/03/2022,12/03/2022
571,17,Dalibubon,12/03/2022,12/03/2022
572,17,Daligan,12/03/2022,12/03/2022
573,17,Diarao,12/03/2022,12/03/2022
574,17,Dibuluan,12/03/2022,12/03/2022
575,17,Dicamay I,12/03/2022,12/03/2022
576,17,Dicamay II,12/03/2022,12/03/2022
577,17,Dipangit,12/03/2022,12/03/2022
578,17,Disimpit,12/03/2022,12/03/2022
579,17,Divinan,12/03/2022,12/03/2022
580,17,Dumawing,12/03/2022,12/03/2022
581,17,Fugu,12/03/2022,12/03/2022
582,17,Lacab,12/03/2022,12/03/2022
583,17,Linamanan,12/03/2022,12/03/2022
584,17,Linomot,12/03/2022,12/03/2022
585,17,Malannit,12/03/2022,12/03/2022
586,17,Minuri,12/03/2022,12/03/2022
587,17,Namnama,12/03/2022,12/03/2022
588,17,Napaliong,12/03/2022,12/03/2022
589,17,Palagao,12/03/2022,12/03/2022
590,17,Papan Este,12/03/2022,12/03/2022
591,17,Papan Weste,12/03/2022,12/03/2022
592,17,Payac,12/03/2022,12/03/2022
593,17,Pungpongan,12/03/2022,12/03/2022
594,17,San Antonio,12/03/2022,12/03/2022
595,17,San Isidro,12/03/2022,12/03/2022
596,17,San Jose,12/03/2022,12/03/2022
597,17,San Roque,12/03/2022,12/03/2022
598,17,San Sebastian,12/03/2022,12/03/2022
599,17,San Vicente,12/03/2022,12/03/2022
600,17,Santa Isabel,12/03/2022,12/03/2022
601,17,Santo Domingo,12/03/2022,12/03/2022
602,17,Tupax,12/03/2022,12/03/2022
603,17,Usol,12/03/2022,12/03/2022
604,17,Villa Bello,12/03/2022,12/03/2022
605,18,Bustamante,12/03/2022,12/03/2022
606,18,Centro 1 (Poblacion),12/03/2022,12/03/2022
607,18,Centro 2 (Poblacion),12/03/2022,12/03/2022
608,18,Centro 3 (Poblacion),12/03/2022,12/03/2022
609,18,Concepcion,12/03/2022,12/03/2022
610,18,Dadap,12/03/2022,12/03/2022
611,18,Harana,12/03/2022,12/03/2022
612,18,Lalog 1,12/03/2022,12/03/2022
613,18,Lalog 2,12/03/2022,12/03/2022
614,18,Luyao,12/03/2022,12/03/2022
615,18,Macañao,12/03/2022,12/03/2022
616,18,Macugay,12/03/2022,12/03/2022
617,18,Mambabanga,12/03/2022,12/03/2022
618,18,Pulay,12/03/2022,12/03/2022
619,18,Puroc,12/03/2022,12/03/2022
620,18,San Isidro,12/03/2022,12/03/2022
621,18,San Miguel,12/03/2022,12/03/2022
622,18,Santo Domingo,12/03/2022,12/03/2022
623,18,Union Kalinga,12/03/2022,12/03/2022
624,19,Diana,12/03/2022,12/03/2022
625,19,Eleonor (Poblacion),12/03/2022,12/03/2022
626,19,Fely (Poblacion),12/03/2022,12/03/2022
627,19,Lita (Poblacion),12/03/2022,12/03/2022
628,19,Reina Mercedes,12/03/2022,12/03/2022
629,19,Minanga,12/03/2022,12/03/2022
630,19,Malasin,12/03/2022,12/03/2022
631,19,Canadam,12/03/2022,12/03/2022
632,19,Aplaya,12/03/2022,12/03/2022
633,19,Santa Marina (Dianggo),12/03/2022,12/03/2022
634,20,San Pedro (Barucbuc Sur),12/03/2022,12/03/2022
635,20,Bimonton,12/03/2022,12/03/2022
636,20,Casili,12/03/2022,12/03/2022
637,20,Centro I,12/03/2022,12/03/2022
638,20,Holy Friday,12/03/2022,12/03/2022
639,20,Jacinto Baniqued (Centro II pob),12/03/2022,12/03/2022
640,20,Maligaya,12/03/2022,12/03/2022
641,20,Manano,12/03/2022,12/03/2022
642,20,Olango,12/03/2022,12/03/2022
643,20,Rang-ayan,12/03/2022,12/03/2022
644,20,San Jose Norte I,12/03/2022,12/03/2022
645,20,San Jose Sur,12/03/2022,12/03/2022
646,20,Siempre Viva Norte,12/03/2022,12/03/2022
647,20,Trinidad,12/03/2022,12/03/2022
648,20,Victoria,12/03/2022,12/03/2022
649,20,San Jose Norte II,12/03/2022,12/03/2022
650,20,San Ramon,12/03/2022,12/03/2022
651,20,Siempre Viva Sur,12/03/2022,12/03/2022
652,21,Aguinaldo,12/03/2022,12/03/2022
653,21,Bagong Sikat,12/03/2022,12/03/2022
654,21,Burgos,12/03/2022,12/03/2022
655,21,Cabaruan,12/03/2022,12/03/2022
656,21,Flores,12/03/2022,12/03/2022
657,21,La Union,12/03/2022,12/03/2022
658,21,Magsaysay (Poblacion),12/03/2022,12/03/2022
659,21,Manaring,12/03/2022,12/03/2022
660,21,Mansibang,12/03/2022,12/03/2022
661,21,Minallo,12/03/2022,12/03/2022
662,21,Minanga,12/03/2022,12/03/2022
663,21,Palattao,12/03/2022,12/03/2022
664,21,Quezon (Poblacion),12/03/2022,12/03/2022
665,21,Quinalabasa,12/03/2022,12/03/2022
666,21,Quirino (Poblacion),12/03/2022,12/03/2022
667,21,Rang-Ayan,12/03/2022,12/03/2022
668,21,Rizal,12/03/2022,12/03/2022
669,21,Roxas (Poblacion),12/03/2022,12/03/2022
670,21,San Manuel,12/03/2022,12/03/2022
671,21,Santo Tomas,12/03/2022,12/03/2022
672,21,Sunlife,12/03/2022,12/03/2022
673,21,Surcoc,12/03/2022,12/03/2022
674,21,Tomines,12/03/2022,12/03/2022
675,21,Villapaz,12/03/2022,12/03/2022
676,21,Villa Capuchino,12/03/2022,12/03/2022
677,22,Alomanay,12/03/2022,12/03/2022
678,22,Bisag,12/03/2022,12/03/2022
679,22,Culasi,12/03/2022,12/03/2022
680,22,Dialaoyao,12/03/2022,12/03/2022
681,22,Dibewan,12/03/2022,12/03/2022
682,22,Dicadyuan,12/03/2022,12/03/2022
683,22,Dicotkotan,12/03/2022,12/03/2022
684,22,Diddadungan,12/03/2022,12/03/2022
685,22,Didyan,12/03/2022,12/03/2022
686,22,Dimalicu-licu,12/03/2022,12/03/2022
687,22,Dimasari,12/03/2022,12/03/2022
688,22,Dimatican,12/03/2022,12/03/2022
689,22,Ditambali,12/03/2022,12/03/2022
690,22,Maligaya,12/03/2022,12/03/2022
691,22,Marikit,12/03/2022,12/03/2022
692,22,Centro East (Poblacion),12/03/2022,12/03/2022
693,22,Centro West (Poblacion),12/03/2022,12/03/2022
694,23,Abut,12/03/2022,12/03/2022
695,23,Alunan (Poblacion),12/03/2022,12/03/2022
696,23,Arellano (Poblacion),12/03/2022,12/03/2022
697,23,Aurora,12/03/2022,12/03/2022
698,23,Barucboc Norte,12/03/2022,12/03/2022
699,23,Calangigan (Calamagui),12/03/2022,12/03/2022
700,23,Dunmon,12/03/2022,12/03/2022
701,23,Estrada,12/03/2022,12/03/2022
702,23,Lepanto,12/03/2022,12/03/2022
703,23,Mangga,12/03/2022,12/03/2022
704,23,Minagbag,12/03/2022,12/03/2022
705,23,Samonte (Poblacion),12/03/2022,12/03/2022
706,23,San Juan,12/03/2022,12/03/2022
707,23,Santos (Poblacion),12/03/2022,12/03/2022
708,23,Turod,12/03/2022,12/03/2022
709,24,Binarzang,12/03/2022,12/03/2022
710,24,Cabaruan,12/03/2022,12/03/2022
711,24,Camaal,12/03/2022,12/03/2022
712,24,Dolores,12/03/2022,12/03/2022
713,24,Luna (Poblacion),12/03/2022,12/03/2022
714,24,Manaoag,12/03/2022,12/03/2022
715,24,Rizal,12/03/2022,12/03/2022
716,24,San Isidro,12/03/2022,12/03/2022
717,24,San Jose,12/03/2022,12/03/2022
718,24,San Juan,12/03/2022,12/03/2022
719,24,San Mateo,12/03/2022,12/03/2022
720,24,San Vicente,12/03/2022,12/03/2022
721,24,Santa Catalina,12/03/2022,12/03/2022
722,24,Santa Lucia,12/03/2022,12/03/2022
723,24,Santiago (Villa Cacho),12/03/2022,12/03/2022
724,24,Santo Domingo,12/03/2022,12/03/2022
725,24,Sinait,12/03/2022,12/03/2022
726,24,Suerte,12/03/2022,12/03/2022
727,24,Villa Bulusan,12/03/2022,12/03/2022
728,24,Villa Miguel (Tabok),12/03/2022,12/03/2022
729,24,Vintar,12/03/2022,12/03/2022
731,25,Ambatali,12/03/2022,12/03/2022
732,25,Bantug,12/03/2022,12/03/2022
733,25,Bugallion Norte,12/03/2022,12/03/2022
734,25,Bugallion Proper (Centro),12/03/2022,12/03/2022
735,25,Burgos,12/03/2022,12/03/2022
736,25,General Aguinaldo,12/03/2022,12/03/2022
737,25,Nagbacalan,12/03/2022,12/03/2022
738,25,Oscariz,12/03/2022,12/03/2022
739,25,Pabil,12/03/2022,12/03/2022
740,25,Pagrang-ayan,12/03/2022,12/03/2022
741,25,Planas,12/03/2022,12/03/2022
742,25,Purok ni bulan,12/03/2022,12/03/2022
743,25,Raniag,12/03/2022,12/03/2022
744,25,San Miguel,12/03/2022,12/03/2022
745,25,San Antonio,12/03/2022,12/03/2022
746,25,San Sebastian,12/03/2022,12/03/2022
747,25,Villa Beltran,12/03/2022,12/03/2022
748,25,Villa Carmen,12/03/2022,12/03/2022
749,25,Villa Marcos,12/03/2022,12/03/2022
750,26,Banquero,12/03/2022,12/03/2022
751,26,Binarsang,12/03/2022,12/03/2022
752,26,Cutog Grande,12/03/2022,12/03/2022
753,26,Cutog Pequeño,12/03/2022,12/03/2022
754,26,Dangan,12/03/2022,12/03/2022
755,26,District I (Poblacion),12/03/2022,12/03/2022
756,26,District II,12/03/2022,12/03/2022
757,26,Labinab Grande,12/03/2022,12/03/2022
758,26,Labinab Pequeño,12/03/2022,12/03/2022
759,26,Mallalatang Grande,12/03/2022,12/03/2022
760,26,Mallalatang Tunggui,12/03/2022,12/03/2022
761,26,Nappacu Grande (Poblacion),12/03/2022,12/03/2022
762,26,Nappacu Pequeño (Poblacion),12/03/2022,12/03/2022
763,26,Salucong,12/03/2022,12/03/2022
764,26,Santiago,12/03/2022,12/03/2022
765,26,Santor,12/03/2022,12/03/2022
766,26,Sinippil (Poblacion),12/03/2022,12/03/2022
767,26,Tallungan (Poblacion),12/03/2022,12/03/2022
768,26,Turod,12/03/2022,12/03/2022
769,26,Villador,12/03/2022,12/03/2022
770,27,Anao,12/03/2022,12/03/2022
771,27,Bantug (Poblacion),12/03/2022,12/03/2022
772,27,Doña Concha,12/03/2022,12/03/2022
773,27,Imbiao,12/03/2022,12/03/2022
774,27,Lanting,12/03/2022,12/03/2022
775,27,Lucban,12/03/2022,12/03/2022
776,27,Luna (Poblacion),12/03/2022,12/03/2022
777,27,Marcos,12/03/2022,12/03/2022
778,27,Masigun,12/03/2022,12/03/2022
779,27,Matusalem,12/03/2022,12/03/2022
780,27,Muñoz East,12/03/2022,12/03/2022
781,27,Muñoz West,12/03/2022,12/03/2022
782,27,Quiling,12/03/2022,12/03/2022
783,27,Rang-ayan,12/03/2022,12/03/2022
784,27,Rizal (Poblacion),12/03/2022,12/03/2022
785,27,San Antonio,12/03/2022,12/03/2022
786,27,San Jose,12/03/2022,12/03/2022
787,27,San Luis,12/03/2022,12/03/2022
788,27,San Pedro,12/03/2022,12/03/2022
789,27,San Placido,12/03/2022,12/03/2022
790,27,San Rafael,12/03/2022,12/03/2022
791,27,Simimbaan,12/03/2022,12/03/2022
792,27,Sinamar,12/03/2022,12/03/2022
793,27,Sotero Nuesa,12/03/2022,12/03/2022
794,27,Villa Concepcion,12/03/2022,12/03/2022
795,27,Vira (Poblacion),12/03/2022,12/03/2022
796,28,Bautista,12/03/2022,12/03/2022
797,28,Calaocan,12/03/2022,12/03/2022
798,28,Dabubu Grande,12/03/2022,12/03/2022
799,28,Dabubu Pequeño,12/03/2022,12/03/2022
800,28,Dappig,12/03/2022,12/03/2022
801,28,Laoag,12/03/2022,12/03/2022
802,28,Mapalad,12/03/2022,12/03/2022
803,28,Masaya Centro (Poblacion),12/03/2022,12/03/2022
804,28,Masaya Norte,12/03/2022,12/03/2022
805,28,Masaya Sur,12/03/2022,12/03/2022
806,28,Nemmatan,12/03/2022,12/03/2022
807,28,Palacian,12/03/2022,12/03/2022
808,28,Panang,12/03/2022,12/03/2022
809,28,Quimalabasa Norte,12/03/2022,12/03/2022
810,28,Quimalabasa Sur,12/03/2022,12/03/2022
811,28,Rang-ay,12/03/2022,12/03/2022
812,28,Salay,12/03/2022,12/03/2022
813,28,San Antonio,12/03/2022,12/03/2022
814,28,Santo Niño,12/03/2022,12/03/2022
815,28,Santos,12/03/2022,12/03/2022
816,28,Sinaoangan Norte,12/03/2022,12/03/2022
817,28,Sinaoangan Sur,12/03/2022,12/03/2022
818,28,Virgoneza,12/03/2022,12/03/2022
819,29,Anonang,12/03/2022,12/03/2022
820,29,Aringay,12/03/2022,12/03/2022
821,29,Burgos,12/03/2022,12/03/2022
822,29,Calaoagan,12/03/2022,12/03/2022
823,29,Centro 1 (Poblacion),12/03/2022,12/03/2022
824,29,Centro 2 (Poblacion),12/03/2022,12/03/2022
825,29,Colorado,12/03/2022,12/03/2022
826,29,Dietban,12/03/2022,12/03/2022
827,29,Dingading,12/03/2022,12/03/2022
828,29,Dipacamo,12/03/2022,12/03/2022
829,29,Estrella,12/03/2022,12/03/2022
830,29,Guam,12/03/2022,12/03/2022
831,29,Nakar,12/03/2022,12/03/2022
832,29,Palawan,12/03/2022,12/03/2022
833,29,Progreso,12/03/2022,12/03/2022
834,29,Rizal,12/03/2022,12/03/2022
835,29,San Francisco Norte,12/03/2022,12/03/2022
836,29,San Francisco Sur,12/03/2022,12/03/2022
837,29,San Mariano Norte,12/03/2022,12/03/2022
838,29,San Mariano Sur,12/03/2022,12/03/2022
839,29,San Rafael,12/03/2022,12/03/2022
840,29,Sinalugan,12/03/2022,12/03/2022
841,29,Villa Remedios,12/03/2022,12/03/2022
842,29,Villa Rose,12/03/2022,12/03/2022
843,29,Villa Sanchez,12/03/2022,12/03/2022
844,29,Villa Teresita,12/03/2022,12/03/2022
845,30,Camarag,12/03/2022,12/03/2022
846,30,Cebu,12/03/2022,12/03/2022
847,30,Doña Paulina,12/03/2022,12/03/2022
848,30,Gomez (Poblacion),12/03/2022,12/03/2022
849,30,Gud,12/03/2022,12/03/2022
850,30,Nagbukel,12/03/2022,12/03/2022
851,30,Patanad,12/03/2022,12/03/2022
852,30,Quezon,12/03/2022,12/03/2022
853,30,Ramos East,12/03/2022,12/03/2022
854,30,Ramos West,12/03/2022,12/03/2022
855,30,Rizal East,12/03/2022,12/03/2022
856,30,Rizal West,12/03/2022,12/03/2022
857,30,Villaflor,12/03/2022,12/03/2022
858,31,Agliam,12/03/2022,12/03/2022
859,31,Babanuang,12/03/2022,12/03/2022
860,31,Cabaritan,12/03/2022,12/03/2022
861,31,Caraniogan,12/03/2022,12/03/2022
862,31,Eden,12/03/2022,12/03/2022
863,31,Malalinta,12/03/2022,12/03/2022
864,31,Mararigue,12/03/2022,12/03/2022
865,31,Nueva Era,12/03/2022,12/03/2022
866,31,Pisang,12/03/2022,12/03/2022
867,31,District 1 (Poblacion),12/03/2022,12/03/2022
868,31,District 2 (Poblacion),12/03/2022,12/03/2022
869,31,District 3 (Poblacion),12/03/2022,12/03/2022
870,31,District 4 (Poblacion),12/03/2022,12/03/2022
871,31,San Francisco,12/03/2022,12/03/2022
872,31,Sandiat Centro,12/03/2022,12/03/2022
873,31,Sandiat East,12/03/2022,12/03/2022
874,31,Sandiat West,12/03/2022,12/03/2022
875,31,Santa Cruz,12/03/2022,12/03/2022
876,31,Villanueva,12/03/2022,12/03/2022
877,32,Alibadabad,12/03/2022,12/03/2022
878,32,Balagan,12/03/2022,12/03/2022
879,32,Binatug,12/03/2022,12/03/2022
880,32,Bitabian,12/03/2022,12/03/2022
881,32,Buyasan,12/03/2022,12/03/2022
882,32,Cadsalan,12/03/2022,12/03/2022
883,32,Casala,12/03/2022,12/03/2022
884,32,Cataguing,12/03/2022,12/03/2022
885,32,Daragutan East,12/03/2022,12/03/2022
886,32,Daragutan West,12/03/2022,12/03/2022
887,32,Del Pilar,12/03/2022,12/03/2022
888,32,Dibuluan,12/03/2022,12/03/2022
889,32,Dicamay,12/03/2022,12/03/2022
890,32,Dipusu,12/03/2022,12/03/2022
891,32,Disulap,12/03/2022,12/03/2022
892,32,Disusuan,12/03/2022,12/03/2022
893,32,Gangalan,12/03/2022,12/03/2022
894,32,Ibujan,12/03/2022,12/03/2022
895,32,Libertad,12/03/2022,12/03/2022
896,32,Macayucayu,12/03/2022,12/03/2022
897,32,Mallabo,12/03/2022,12/03/2022
898,32,Marannao,12/03/2022,12/03/2022
899,32,Minanga,12/03/2022,12/03/2022
900,32,Old San Mariano,12/03/2022,12/03/2022
901,32,Palutan,12/03/2022,12/03/2022
902,32,Panninan,12/03/2022,12/03/2022
903,32,Zone I (Poblacion),12/03/2022,12/03/2022
904,32,Zone II (Poblacion),12/03/2022,12/03/2022
905,32,Zone III (Poblacion),12/03/2022,12/03/2022
906,32,San Jose,12/03/2022,12/03/2022
907,32,San Pablo,12/03/2022,12/03/2022
908,32,San Pedro,12/03/2022,12/03/2022
909,32,Santa Filomena,12/03/2022,12/03/2022
910,32,Tappa,12/03/2022,12/03/2022
911,32,Ueg,12/03/2022,12/03/2022
912,32,Zamora,12/03/2022,12/03/2022
913,33,Bacarreña,12/03/2022,12/03/2022
914,33,Bagong Sikat,12/03/2022,12/03/2022
915,33,Bella Luz,12/03/2022,12/03/2022
916,33,Dagupan,12/03/2022,12/03/2022
917,33,Daramuangan Norte,12/03/2022,12/03/2022
918,33,Daramuangan Sur,12/03/2022,12/03/2022
919,33,Estrella,12/03/2022,12/03/2022
920,33,Gaddanan,12/03/2022,12/03/2022
921,33,Malasin,12/03/2022,12/03/2022
922,33,Mapuroc,12/03/2022,12/03/2022
923,33,Marasat Grande,12/03/2022,12/03/2022
924,33,Marasat Pequeño,12/03/2022,12/03/2022
925,33,Old Centro I,12/03/2022,12/03/2022
926,33,Old Centro Proper,12/03/2022,12/03/2022
927,33,Barangay I (Poblacion),12/03/2022,12/03/2022
928,33,Barangay II (Poblacion),12/03/2022,12/03/2022
929,33,Barangay III (Poblacion),12/03/2022,12/03/2022
930,33,Barangay IV (Poblacion),12/03/2022,12/03/2022
931,33,Salinungan East,12/03/2022,12/03/2022
932,33,Salinungan West,12/03/2022,12/03/2022
933,33,San Andres,12/03/2022,12/03/2022
934,33,San Antonio,12/03/2022,12/03/2022
935,33,San Ignacio,12/03/2022,12/03/2022
936,33,San Manuel,12/03/2022,12/03/2022
937,33,San Marcos,12/03/2022,12/03/2022
938,33,San Roque,12/03/2022,12/03/2022
939,33,Sinamar Norte,12/03/2022,12/03/2022
940,33,Sinamar Sur,12/03/2022,12/03/2022
941,33,Victoria,12/03/2022,12/03/2022
942,33,Villafuerte,12/03/2022,12/03/2022
943,33,Villa Cruz,12/03/2022,12/03/2022
944,33,Villa Magat,12/03/2022,12/03/2022
945,33,Villa Gamiao (Buyon),12/03/2022,12/03/2022
946,34,Annanuman,12/03/2022,12/03/2022
947,34,Auitan,12/03/2022,12/03/2022
948,34,Ballacayu,12/03/2022,12/03/2022
949,34,Binguang,12/03/2022,12/03/2022
950,34,Bungad,12/03/2022,12/03/2022
951,34,Dalena,12/03/2022,12/03/2022
952,34,Caddangan/Limbauan,12/03/2022,12/03/2022
953,34,Calamagui,12/03/2022,12/03/2022
954,34,Caralucud,12/03/2022,12/03/2022
955,34,Guminga,12/03/2022,12/03/2022
956,34,Minanga Norte,12/03/2022,12/03/2022
957,34,Minanga Sur,12/03/2022,12/03/2022
958,34,San Jose,12/03/2022,12/03/2022
959,34,Poblacion,12/03/2022,12/03/2022
960,34,Simanu Norte,12/03/2022,12/03/2022
961,34,Simanu Sur,12/03/2022,12/03/2022
962,34,Tupa (San Vicente),12/03/2022,12/03/2022
963,35,Bangad,12/03/2022,12/03/2022
964,35,Buenavista,12/03/2022,12/03/2022
965,35,Calamagui North,12/03/2022,12/03/2022
966,35,Calamagui East,12/03/2022,12/03/2022
967,35,Calamagui West,12/03/2022,12/03/2022
968,35,Divisoria,12/03/2022,12/03/2022
969,35,Lingaling,12/03/2022,12/03/2022
970,35,Mozzozzin Sur,12/03/2022,12/03/2022
971,35,Mozzozzin North,12/03/2022,12/03/2022
972,35,Naganacan,12/03/2022,12/03/2022
973,35,Poblacion 1,12/03/2022,12/03/2022
974,35,Poblacion 2,12/03/2022,12/03/2022
975,35,Poblacion 3,12/03/2022,12/03/2022
976,35,Quinagabian,12/03/2022,12/03/2022
977,35,San Antonio,12/03/2022,12/03/2022
978,35,San Isidro East,12/03/2022,12/03/2022
979,35,San Isidro West,12/03/2022,12/03/2022
980,35,San Rafael West,12/03/2022,12/03/2022
981,35,San Rafael East,12/03/2022,12/03/2022
982,35,Villabuena,12/03/2022,12/03/2022
984,36,Ammugauan,12/03/2022,12/03/2022
985,36,Antagan,12/03/2022,12/03/2022
986,36,Bagabag,12/03/2022,12/03/2022
987,36,Bagutari,12/03/2022,12/03/2022
988,36,Balelleng,12/03/2022,12/03/2022
989,36,Barumbong,12/03/2022,12/03/2022
990,36,Biga Occidental,12/03/2022,12/03/2022
991,36,Biga Oriental,12/03/2022,12/03/2022
992,36,Bubug,12/03/2022,12/03/2022
993,36,Bolinao-Culalabo,12/03/2022,12/03/2022
994,36,Calanigan Norte,12/03/2022,12/03/2022
995,36,Calanigan Sur,12/03/2022,12/03/2022
996,36,Calinaoan Centro,12/03/2022,12/03/2022
997,36,Calinaoan Malasin,12/03/2022,12/03/2022
998,36,Calinaoan Norte,12/03/2022,12/03/2022
999,36,Cañogan Abajo Norte,12/03/2022,12/03/2022
1000,36,Cañogan Abajo Sur,12/03/2022,12/03/2022
1001,36,Cañogan Alto,12/03/2022,12/03/2022
1002,36,Centro,12/03/2022,12/03/2022
1003,36,Colunguan,12/03/2022,12/03/2022
1004,36,Malapagay,12/03/2022,12/03/2022
1005,36,San Rafael Abajo,12/03/2022,12/03/2022
1006,36,San Rafael Alto,12/03/2022,12/03/2022
1007,36,San Roque,12/03/2022,12/03/2022
1008,36,San Vicente,12/03/2022,12/03/2022
1009,36,Uauang-Tuliao,12/03/2022,12/03/2022
1010,36,Uauang-Galicia,12/03/2022,12/03/2022
1011,37,Annafunan,12/03/2022,12/03/2022
1012,37,Antagan I,12/03/2022,12/03/2022
1013,37,Antagan II,12/03/2022,12/03/2022
1014,37,Arcon,12/03/2022,12/03/2022
1015,37,Balug,12/03/2022,12/03/2022
1016,37,Banig,12/03/2022,12/03/2022
1017,37,Bantug,12/03/2022,12/03/2022
1018,37,Barangay District 1 (Poblacion),12/03/2022,12/03/2022
1019,37,Barangay District 2 (Poblacion),12/03/2022,12/03/2022
1020,37,Barangay District 3 (Poblacion),12/03/2022,12/03/2022
1021,37,Barangay District 4 (Poblacion),12/03/2022,12/03/2022
1022,37,Bayabo East,12/03/2022,12/03/2022
1023,37,Caligayan,12/03/2022,12/03/2022
1024,37,Camasi,12/03/2022,12/03/2022
1025,37,Carpentero,12/03/2022,12/03/2022
1026,37,Compania,12/03/2022,12/03/2022
1027,37,Cumabao,12/03/2022,12/03/2022
1028,37,Fermeldy (Hacienda San Francisco),12/03/2022,12/03/2022
1029,37,Fugu Abajo,12/03/2022,12/03/2022
1030,37,Fugu Norte,12/03/2022,12/03/2022
1031,37,Fugu Sur,12/03/2022,12/03/2022
1032,37,Lalauanan,12/03/2022,12/03/2022
1033,37,Lanna,12/03/2022,12/03/2022
1034,37,Lapogan,12/03/2022,12/03/2022
1035,37,Lingaling (Poblacion),12/03/2022,12/03/2022
1036,37,Liwanag,12/03/2022,12/03/2022
1037,37,Malamag East,12/03/2022,12/03/2022
1038,37,Malamag West,12/03/2022,12/03/2022
1039,37,Maligaya (Poblacion),12/03/2022,12/03/2022
1040,37,Minanga,12/03/2022,12/03/2022
1041,37,Moldero,12/03/2022,12/03/2022
1042,37,Namnama,12/03/2022,12/03/2022
1043,37,Paragu,12/03/2022,12/03/2022
1044,37,Pilitan,12/03/2022,12/03/2022
1045,37,San Mateo,12/03/2022,12/03/2022
1046,37,San Pedro,12/03/2022,12/03/2022
1047,37,San Vicente,12/03/2022,12/03/2022
1048,37,Santa,12/03/2022,12/03/2022
1049,37,Santa Catalina,12/03/2022,12/03/2022
1050,37,Santa Visitacion (Maggayu),12/03/2022,12/03/2022
1051,37,Santo Niño,12/03/2022,12/03/2022
1052,37,Sinippil,12/03/2022,12/03/2022
1053,37,Sisim Abajo,12/03/2022,12/03/2022
1054,37,Sisim Alto,12/03/2022,12/03/2022
1055,37,Tunggui,12/03/2022,12/03/2022
1056,37,Ugad,12/03/2022,12/03/2022
